	count	period	signal
0	6		
1	10	171.0	8.472257591041705
2	578	242.25	437.54664377674857
3	596		
4	159	430.0	59.52845042274868
5	108		
6	21	2.6777777777777776	14.172479800889786
7	127	34.44444444444444	50.498583214387125
8	154	33.163636363636364	42.66040161332464
9	39		
10	203		
11	313		
12	167	12.857142857142858	39.17955092205637
13	2928		
14	17	6.579661016949153	10.345977953527436
15	2122		
16	0		
17	2	4.322834645669292	1.9999671347122567
18	294		
19	149		
20	116		
21	81	367.0	39.99350670430626
22	0		
23	102		
24	6	3.6701461377870563	5.8391645422327345
25	64		
26	36	2.9182879377431905	16.288659089328572
27	638		
28	35	7.479166666666667	14.655838774069387
29	23	12.983193277310924	12.879280595028805
30	1	2.0082644628099175	1.0
31	137		
32	87		
33	176		
34	17	3.2161687170474518	10.980192921111241
35	37	5.778325123152709	17.200826750990803
36	50		
37	528		
38	53	4.389261744966443	18.54282472477374
39	72		
40	45		
41	926		
42	16	2.093283582089552	9.065193965106314
43	416		
44	27		
45	118		
46	59		
47	115	790.0	38.77474242503874
48	26	7.333333333333333	12.552216729816767
49	345		
50	271		
51	9	3.4272727272727272	6.648970024752523
52	660		
53	127	1202.25	39.21419706120142
54	126		
55	25	2.808353808353808	12.4568888524418
56	7	4.196120689655173	6.084744817531854
57	698		
58	290		
59	58		
60	26	2.497442455242967	13.74082313879656
61	5	3.2885431400282887	4.842891225198839
62	60	30.885714285714286	24.24026132860344
63	90	5.90625	29.93812521774392
64	90	6.279352226720648	23.964198285224086
65	55	677.0	20.058951120722668
66	78	101.4375	26.780795902906295
67	351		
68	28	2.1964285714285716	13.76919645336692
69	14	4.066115702479339	9.008580819760287
70	0		
71	55		
72	302		
73	21	6.524096385542169	14.160736228002927
74	45		
75	6	2.4313487241798297	5.578807141624825
76	253		
77	3	2.562162162162162	2.989136670900698
78	15	3.8681672025723475	9.8138390787598
79	95	3.2875536480686693	26.544692246760484
80	7	4.319148936170213	5.852328082174616
81	55	4.2	22.589321530375276
82	116		
83	73		
84	96		
85	1034		
86	29	2.6422018348623855	13.03015634971824
87	242	2.7837837837837838	42.19999452351481
88	594		
89	37		
90	61		
91	327		
92	78	17.958333333333332	23.230987184512532
93	111		
94	218		
95	26		
96	37	13.255813953488373	15.852395762725148
97	439		
98	159		
99	81		
100	28	2.1074380165289255	15.1375494309097
101	685		
102	296		
103	239		
104	18	5.052631578947368	11.691500889736881
105	104		
106	128		
107	25	2.902761104441777	13.226258382432558
108	1	4.832935560859188	1.0000000000000004
109	54		
110	21	2.5997552019583843	13.571587974670178
111	44		
112	1	2.2987951807228915	1.0000000000000007
113	14	9.13138686131387	9.240958494856281
114	133		
115	0		
116	54		
117	9	13.390243902439025	6.366313408621592
118	47	39.285714285714285	21.75547707734306
119	86		
120	642		
121	25	2.986842105263158	13.7705667380785
122	11	2.4953271028037385	8.508529820953944
123	1652		
124	79		
125	593		
126	52	3.6058252427184465	20.76933916961849
127	83	8.960176991150442	27.55902310817145
128	39	2.7004830917874396	16.619772631804608
129	121		
130	0		
131	144		
132	71	4.47887323943662	23.83391024848034
133	129		
134	2472		
135	153	4.231578947368421	52.33331025692293
136	2	2.0008496176720474	2.0
137	34		
138	548		
139	18	9.285067873303168	10.781529907381538
140	111	251.57142857142858	32.51175737365991
141	418		
142	76		
143	97		
144	1260	1302.0	316.5803373743928
145	366		
146	0		
147	5	44.44444444444444	4.827289726087176
148	81		
149	1425		
150	30	9.15606936416185	13.066567419487974
151	71	5.492307692307692	26.571758965532283
152	131		
153	196		
154	839		
155	316		
156	23		
157	37	8.690082644628099	15.096196784239305
158	38	779.0	21.807708910926827
159	9	2.7463917525773196	7.421600575367109
160	27	9.185840707964601	12.759478321018486
161	611		
162	240		
