	count	F	f_count	f_perc	fpi
0	5	0	2	40.0	0.4150374992788437
1	12	0	6	50.0	1.0
2	487	2	204	41.889117043121146	0.5277670991396133
3	267	1	109	40.823970037453186	0.4644035765998235
4	59	0	21	35.59322033898305	0.14438990933517493
5	105	0	39	37.142857142857146	0.24100809950379498
6	14	1	6	42.857142857142854	0.5849625007211562
7	130	1	60	46.15384615384615	0.777607578663552
8	109	1	50	45.87155963302752	0.7612131404128833
9	39	0	14	35.8974358974359	0.16349873228287956
10	126	0	48	38.095238095238095	0.29956028185890793
11	255	1	96	37.64705882352941	0.27207954543680074
12	98	0	36	36.734693877551024	0.21572869105543724
13	2773	2	982	35.41291020555355	0.13302959232873202
14	6	2	4	66.66666666666666	2.0
15	1319	1	450	34.11675511751327	0.050568824402637
16	0	0	0		
17	1	0	1	100.0	1.0
18	258	1	99	38.372093023255815	0.3164736647952542
19	51	1	23	45.09803921568628	0.7162070339994087
20	66	2	24	36.36363636363637	0.19264507794239583
21	50	1	18	36.0	0.16992500144231237
22	0	0	0		
23	88	0	32	36.36363636363637	0.19264507794239583
24	3	0	1	33.33333333333333	0.0
25	36	0	18	50.0	1.0
26	23	2	12	52.17391304347826	1.1255308820838588
27	691	0	252	36.46888567293777	0.19920279396455826
28	40	1	17	42.5	0.5639008851933265
29	18	0	8	44.44444444444444	0.6780719051126377
30	5	0	2	40.0	0.4150374992788437
31	91	1	36	39.56043956043956	0.3885652879176527
32	88	1	34	38.63636363636363	0.3325753390868709
33	178	2	72	40.44943820224719	0.4420045468791131
34	10	0	4	40.0	0.4150374992788437
35	21	0	11	52.38095238095239	1.1375035237499351
36	29	0	11	37.93103448275862	0.28950661719498505
37	566	2	201	35.51236749116608	0.13929903741154892
38	37	0	14	37.83783783783784	0.28379296600059134
39	13	1	7	53.84615384615385	1.222392421336448
40	41	0	16	39.02439024390244	0.35614381022527536
41	889	1	310	34.87064116985377	0.09870486728500089
42	9	2	4	44.44444444444444	0.6780719051126377
43	257	1	110	42.80155642023346	0.5816873686882953
44	26	1	11	42.30769230769231	0.5525410230287786
45	72	2	31	43.05555555555556	0.5966443057687915
46	38	0	16	42.10526315789473	0.5405683813627027
47	92	1	33	35.869565217391305	0.16175106999661207
48	21	2	10	47.61904761904761	0.8624964762500651
49	214	2	80	37.38317757009346	0.2558389044295898
50	344	0	133	38.662790697674424	0.3341832467940044
51	11	1	7	63.63636363636363	1.8073549220576042
52	452	2	165	36.50442477876106	0.2014152875701281
53	85	1	29	34.11764705882353	0.05062607306996814
54	99	0	35	35.35353535353536	0.12928301694496647
55	14	0	5	35.714285714285715	0.15200309344505006
56	5	1	3	60.0	1.584962500721156
57	634	0	228	35.96214511041009	0.16755409697956541
58	235	1	82	34.8936170212766	0.10016416192543189
59	36	1	16	44.44444444444444	0.6780719051126377
60	25	2	10	40.0	0.4150374992788437
61	2	1	2	100.0	2.0
62	49	0	19	38.775510204081634	0.34103691783506696
63	83	0	46	55.42168674698795	1.314108590428063
64	41	1	14	34.146341463414636	0.05246741989413548
65	36	2	13	36.11111111111111	0.17687776208407918
66	58	0	24	41.37931034482759	0.49749965947081687
67	192	0	78	40.625	0.4525122046975067
68	31	1	12	38.70967741935484	0.33703498727757064
69	4	1	2	50.0	1.0
70	0	0	0		
71	66	0	24	36.36363636363637	0.19264507794239583
72	265	1	110	41.509433962264154	0.5052353082504222
73	28	1	15	53.57142857142857	1.2064508774674263
74	25	2	9	36.0	0.16992500144231237
75	15	1	6	40.0	0.4150374992788437
76	128	2	46	35.9375	0.16600995143892933
77	2	0	1	50.0	1.0
78	14	1	6	42.857142857142854	0.5849625007211562
79	120	1	46	38.333333333333336	0.31410859042806305
80	8	1	4	50.0	1.0
81	46	1	18	39.130434782608695	0.3625700793847084
82	164	0	67	40.853658536585364	0.46617634827064475
83	54	0	22	40.74074074074074	0.45943161863729726
84	77	0	30	38.961038961038966	0.35230174393088126
85	790	0	295	37.34177215189873	0.25328642928223155
86	22	1	11	50.0	1.0
87	133	1	50	37.59398496240601	0.26881675842780006
88	584	0	224	38.35616438356164	0.31550182572792945
89	14	0	5	35.714285714285715	0.15200309344505006
90	14	1	6	42.857142857142854	0.5849625007211562
91	289	0	107	37.0242214532872	0.23367234620245075
92	83	1	31	37.34939759036144	0.25375659224578306
93	76	1	33	43.42105263157895	0.6181293646563555
94	204	2	80	39.21568627450981	0.3677317845004871
95	24	0	9	37.5	0.2630344058337938
96	29	1	12	41.37931034482759	0.49749965947081687
97	276	0	101	36.594202898550726	0.20700037091946605
98	178	0	75	42.13483146067416	0.5423181633126626
99	61	0	24	39.34426229508197	0.37550913509220646
100	14	0	6	42.857142857142854	0.5849625007211562
101	651	0	237	36.405529953917046	0.19525629139893386
102	192	0	85	44.27083333333333	0.6679239497365548
103	227	0	91	40.08810572687225	0.4203317989483568
104	18	0	9	50.0	1.0
105	126	1	46	36.507936507936506	0.20163386116965043
106	122	0	47	38.52459016393443	0.3257701611817566
107	24	0	10	41.66666666666667	0.5145731728297582
108	0	0	0		
109	41	0	20	48.78048780487805	0.9296106721086019
110	17	1	8	47.05882352941176	0.8300749985576875
111	39	0	16	41.02564102564102	0.47643804394298706
112	2	2	2	100.0	2.0
113	19	2	9	47.368421052631575	0.84799690655495
114	125	0	48	38.4	0.3181759600262548
115	1	2	1	100.0	1.0
116	38	2	18	47.368421052631575	0.84799690655495
117	5	1	3	60.0	1.584962500721156
118	56	0	21	37.5	0.2630344058337938
119	86	2	35	40.69767441860465	0.4568576749734709
120	653	0	231	35.37519142419602	0.13064985270887255
121	41	0	18	43.90243902439025	0.6463630453852995
122	12	1	5	41.66666666666667	0.5145731728297582
123	1088	2	371	34.099264705882355	0.04944606791889844
124	69	0	30	43.47826086956522	0.6214883767462702
125	400	2	144	36.0	0.16992500144231237
126	44	0	17	38.63636363636363	0.3325753390868709
127	65	1	28	43.07692307692308	0.5979015564286543
128	29	0	14	48.275862068965516	0.9004643264490856
129	91	1	37	40.65934065934066	0.45456586346548133
130	0	0	0		
131	91	0	31	34.065934065934066	0.04730571477835682
132	72	1	26	36.11111111111111	0.17687776208407918
133	137	0	56	40.87591240875913	0.46750491917297926
134	589	1	225	38.20033955857385	0.3059865510183408
135	91	2	32	35.16483516483517	0.11735695063815874
136	0	0	0		
137	14	2	7	50.0	1.0
138	384	0	151	39.32291666666667	0.3742185946707987
139	18	2	8	44.44444444444444	0.6780719051126377
140	75	1	30	40.0	0.4150374992788437
141	334	1	127	38.02395209580838	0.29519772927284055
142	89	1	33	37.07865168539326	0.23703919730084938
143	74	1	27	36.486486486486484	0.20029865048583131
144	1002	2	342	34.13173652694611	0.05153030064008209
145	325	0	116	35.69230769230769	0.1506218630466894
146	1	2	1	100.0	1.0
147	1	2	1	100.0	1.0
148	60	0	25	41.66666666666667	0.5145731728297582
149	1293	1	452	34.95746326372777	0.10421697216004333
150	31	2	12	38.70967741935484	0.33703498727757064
151	62	2	24	38.70967741935484	0.33703498727757064
152	96	0	41	42.70833333333333	0.5761922910934242
153	134	0	46	34.32835820895522	0.06413033741971556
154	743	0	258	34.72409152086137	0.0893863183487641
155	257	1	102	39.688715953307394	0.3963009366972581
156	36	2	15	41.66666666666667	0.5145731728297582
157	24	1	10	41.66666666666667	0.5145731728297582
158	36	0	14	38.88888888888889	0.3479233034203068
159	5	1	3	60.0	1.584962500721156
160	34	1	17	50.0	1.0
161	656	0	233	35.51829268292683	0.13967229153433056
162	233	2	103	44.20600858369099	0.6641327141547637
163	6	2	3	50.0	1.0
164	69	0	26	37.68115942028986	0.27417496343899417
165	6	2	3	50.0	1.0
166	3	2	2	66.66666666666666	2.0
167	114	1	56	49.122807017543856	0.9493739269300321
168	132	1	53	40.15151515151515	0.4241397063860963
169	95	2	38	40.0	0.4150374992788437
170	17	1	8	47.05882352941176	0.8300749985576875
171	45	1	18	40.0	0.4150374992788437
172	32	0	12	37.5	0.2630344058337938
173	178	2	61	34.26966292134831	0.060372617979481846
174	775	0	279	36.0	0.16992500144231237
175	5	2	3	60.0	1.584962500721156
176	80	1	31	38.75	0.3394864662716671
177	9	1	5	55.55555555555556	1.3219280948873624
178	0	0	0		
179	42	1	20	47.61904761904761	0.8624964762500651
180	0	0	0		
181	10	1	5	50.0	1.0
182	30	0	11	36.666666666666664	0.21150410519371185
183	8	0	3	37.5	0.2630344058337938
184	4	0	2	50.0	1.0
185	53	1	18	33.9622641509434	0.04064198449734577
186	103	1	43	41.74757281553398	0.5193741590935794
187	66	0	25	37.878787878787875	0.28630418515664097
188	0	0	0		
189	17	0	7	41.17647058823529	0.48542682717024166
190	14	1	6	42.857142857142854	0.5849625007211562
191	14	1	8	57.14285714285714	1.4150374992788437
192	28	0	11	39.285714285714285	0.3719687773869579
193	402	0	145	36.069651741293534	0.17428454082105635
194	25	2	12	48.0	0.8845227825800641
195	22	0	13	59.09090909090909	1.5305147166987798
196	10	0	6	60.0	1.584962500721156
197	1	0	1	100.0	1.0
198	16	0	10	62.5	1.736965594166206
199	86	0	30	34.883720930232556	0.09953567355091437
200	3	1	2	66.66666666666666	2.0
201	189	2	73	38.62433862433862	0.3318435637524451
202	8	1	5	62.5	1.736965594166206
203	289	0	105	36.332179930795846	0.1906835616091097
204	183	0	70	38.25136612021858	0.3091040545297786
205	36	0	12	33.33333333333333	0.0
206	62	0	23	37.096774193548384	0.23815973719476458
207	7	1	3	42.857142857142854	0.5849625007211562
208	134	0	54	40.298507462686565	0.4329594072761063
209	43	0	19	44.18604651162791	0.6629650127224292
210	12	2	5	41.66666666666667	0.5145731728297582
211	9	1	6	66.66666666666666	2.0
212	42	0	17	40.476190476190474	0.44360665147561484
213	250	2	97	38.800000000000004	0.34252499949447585
214	948	0	347	36.60337552742617	0.20757067186707556
215	4	2	2	50.0	1.0
216	122	0	46	37.704918032786885	0.27563444261342734
217	8	1	5	62.5	1.736965594166206
218	75	0	32	42.66666666666667	0.5737352452979021
219	57	1	20	35.08771929824561	0.11247472925841266
220	25	0	10	40.0	0.4150374992788437
221	1220	1	420	34.42622950819672	0.07038932789139801
222	216	0	75	34.72222222222222	0.0892673380970873
223	44	1	16	36.36363636363637	0.19264507794239583
224	179	1	67	37.43016759776536	0.2587342684001683
225	971	0	373	38.414006179196704	0.3190301460571328
226	29	1	14	48.275862068965516	0.9004643264490856
227	52	0	25	48.07692307692308	0.8889686876112561
228	92	2	34	36.95652173913043	0.22948184612276717
229	24	0	9	37.5	0.2630344058337938
230	39	1	15	38.46153846153847	0.32192809488736235
231	0	0	0		
232	88	0	31	35.22727272727273	0.1213062962221336
233	3	0	1	33.33333333333333	0.0
234	1	0	1	100.0	1.0
235	47	2	18	38.297872340425535	0.3119440063147403
236	51	1	26	50.98039215686274	1.0565835283663676
237	137	0	51	37.22627737226277	0.2461605872693978
238	30	2	12	40.0	0.4150374992788437
239	7	0	5	71.42857142857143	2.321928094887362
240	75	1	28	37.333333333333336	0.2527660703799667
241	30	1	14	46.666666666666664	0.8073549220576041
242	63	0	27	42.857142857142854	0.5849625007211562
243	1	1	1	100.0	1.0
244	4	0	2	50.0	1.0
245	0	0	0		
246	0	0	0		
247	193	0	67	34.715025906735754	0.08880926695785596
248	44	1	23	52.27272727272727	1.1312445332782528
249	3	1	2	66.66666666666666	2.0
250	47	1	22	46.808510638297875	0.8155754288625725
251	107	2	43	40.18691588785047	0.42626475470209796
252	99	0	54	54.54545454545454	1.263034405833794
253	21	0	8	38.095238095238095	0.29956028185890793
254	69	1	28	40.57971014492754	0.44980291743952056
255	225	2	86	38.22222222222222	0.3073236819785906
256	1	0	1	100.0	1.0
257	168	0	73	43.452380952380956	0.6199689505490693
258	111	1	44	39.63963963963964	0.39334242817952486
259	74	1	33	44.5945945945946	0.6868421147403698
260	23	2	12	52.17391304347826	1.1255308820838588
261	42	1	15	35.714285714285715	0.15200309344505006
262	127	2	47	37.00787401574803	0.2326607567902751
263	32	2	15	46.875	0.819427754358179
264	181	1	66	36.46408839779006	0.19890406841407826
265	48	0	22	45.83333333333333	0.7589919004962051
266	54	1	19	35.18518518518518	0.11864449649861893
