	count	period	signal
0	72		
1	1	6.75	1.0000000000000002
2	24		
3	126	580.0	37.10157739962089
4	63	4.448275862068965	24.134806180552463
5	42		
6	10	4.228070175438597	7.5796088501049415
7	40		
8	45	6.059800664451827	20.65622962507402
9	27	2.125301204819277	20.706734265084194
10	75		
11	59	1086.0	23.37145644211711
12	59	690.0	27.296002614760905
13	334		
14	7	5.361878453038674	6.371799133609465
15	821		
16	0		
17	5		
18	136		
19	43	2.0513966480446926	17.3404190617443
20	28	18.835443037974684	12.679401624519814
21	1	3.3773006134969323	1.0000000000000002
22	0		
23	5	5.434673366834171	4.84938463348654
24	21	2.529496402877698	11.650339181008494
25	16		
26	18	4.261363636363637	10.112940411396314
27	148		
28	3	3.974169741697417	2.9982157775455924
29	10	2.172995780590717	8.320015149933997
30	3	3.573529411764706	2.9827381399963233
31	36		
32	26	7.9186046511627906	13.036473627993608
33	31		
34	9		
35	18		
36	27	5.961904761904762	14.581678238097998
37	99		
38	27		
39	24	6.779220779220779	16.984025558351426
40	10	2.6373056994818653	8.141945851336182
41	155		
42	10	3.5961538461538463	7.19461521476782
43	53		
44	25	7.909090909090909	15.071075206457929
45	11		
46	18	16.727848101265824	11.263192690971412
47	27		
48	10	2.157303370786517	8.401939811796526
49	91		
50	39	2.361643835616438	15.92738008745448
51	11	2.6611764705882353	7.356814716305291
52	279		
53	31	8.262886597938145	16.789518395640318
54	31	4.633802816901408	13.01774414216887
55	17	4.141304347826087	11.421381699827585
56	1	2.9059701492537315	1.0000000000000002
57	139	1368.0	58.15551700961726
58	73		
59	18	2.706013363028953	12.843553383380154
60	12	2.7429775280898876	9.483415005205744
61	3	2.2705078125	2.9956743384079
62	17	463.2857142857143	11.8276219444382
63	28		
64	28	2.0012903225806453	14.0
65	25	4.647597254004577	15.965226537542042
66	44		
67	59		
68	13	4.262376237623762	10.660761102511744
69	8	6.929577464788732	6.21894387539919
70	2	2.0007818608287726	1.9999999999999996
71	20		
72	75		
73	2	2.0018484288354896	1.9999999999999998
74	9	3.3548387096774195	6.78327542416397
75	6	2.875	5.548086947524601
76	73		
77	1	2.8130563798219583	1.0000000000000004
78	9	4.250883392226148	7.198628481503746
79	55		
80	3	4.511111111111111	2.994504730150026
81	31	3.607361963190184	16.341164619678402
82	55		
83	13	4.304932735426009	10.426155825366934
84	29	6.359055118110236	13.560580803843306
85	151		
86	15		
87	47	2.052182163187856	19.34276794255528
88	100		
89	7	2.1782178217821784	6.337964638986465
90	25		
91	45		
92	26		
93	35		
94	68		
95	11		
96	20		
97	121		
98	71		
99	15	4.1231884057971016	9.371605578659729
100	13	127.5	9.841172336679971
101	77		
102	69	577.0	26.87853412474305
103	74		
104	49	10.472727272727273	20.945540122344674
105	27	2.1086350974930363	14.323122620834097
106	49		
107	18	806.0	13.001543643882307
108	0		
109	18		
110	18	15.17142857142857	13.717318128300231
111	15	4.89527027027027	9.928601893754324
112	0		
113	15	25.02	9.487213013144391
114	49		
115	1	2.23972602739726	1.0000000000000007
116	46	17.89156626506024	17.993063504059354
117	4	3.0670391061452515	3.9999342694245135
118	23	3.9161392405063293	11.639773750247672
119	43		
120	226		
121	47		
122	17	3.670103092783505	9.823901908727434
123	543		
124	149		
125	363		
126	10	3.1105527638190953	8.268923164931456
127	30	11.187845303867404	14.48067819793484
128	12	12.152173913043478	8.791221422466723
129	29		
130	2	2.1201413427561837	1.9999724928810745
131	47		
132	23	2.309368191721133	13.38901488260265
133	53		
134	530		
135	129		
136	2	2.1785383903792783	1.9999982189063148
137	14	3.9220779220779223	10.079609245116771
138	148		
139	9	3.6840215439856374	7.172547624133526
140	26		
141	122	1209.75	42.731602548721504
142	51		
143	40	21.529411764705884	15.58698470403804
144	184	976.5	46.78342627831195
145	109		
146	1	2.558194774346793	1.0000000000000007
147	1	6.315789473684211	1.0000000000000002
148	10	12.826086956521738	8.357263363836404
149	748		
150	45	528.0	17.610903284544733
151	33		
152	75		
153	100		
154	173	680.4	56.23858775318747
155	130		
156	2	2.7808807733619765	1.9999985264287217
157	7	9.691244239631336	6.573186336207234
158	7	2.0828877005347595	6.047402758037169
159	3	3.0691244239631335	2.999041841402056
160	14	6.329268292682927	9.82163270501834
161	224		
162	59		
163	4	15.052173913043479	3.9897859215466926
164	48		
165	3	6.0	2.997952196342935
166	5	4.554216867469879	4.543100468139623
167	29		
168	54		
169	50		
170	6	2.8006644518272426	5.737049430271956
171	37	2.1476426799007444	15.517404019505316
172	36	573.0	18.119052456901148
173	44		
174	196	575.1428571428571	82.80406730358334
175	11	3.175609756097561	8.725585136652994
176	34		
177	18	29.88	10.26017734189641
178	0		
179	4	2.001088139281828	4.0
180	1	4.900398406374502	1.0000000000000009
181	16		
182	10	31.175675675675677	7.92550287619498
183	2	2.0024271844660193	2.0
184	20		
185	24	892.0	14.888944142802513
186	53		
187	99		
188	0		
189	8	2.072642967542504	6.430314219649606
190	11	4.468253968253968	7.9908729967603565
191	7	2.665689149560117	6.121474275448122
192	0		
193	1628		
194	13	12.582733812949641	9.805827947825321
195	14	2.024523160762943	9.909915891252698
196	4	7.955056179775281	3.8964871033751454
197	2	29.1	1.999992703072154
198	18		
199	24		
200	4	5.350515463917525	3.9188768430251066
201	110		
202	5	2.003305785123967	4.790081203764241
203	102		
204	70		
205	52		
206	27	9.860294117647058	12.970181768913955
207	0		
208	22		
209	26		
210	14		
211	6	2.6872037914691944	5.5960123602624945
212	19	2.0142857142857142	12.624328473873025
213	262		
214	127		
215	1	6.839228295819936	1.000000000000001
216	86	29.022727272727273	25.746230184357604
217	2	2.744027303754266	1.9999846937747268
218	32	5.781115879828326	15.277485338327581
219	48	512.0	34.28874984094796
220	25	9.444444444444445	13.154831725121527
221	309	1179.0	75.60375026104107
222	95		
223	29		
224	32		
225	527		
226	12	224.0	8.203610834002337
227	79		
228	27	3.2170767004341534	12.945221826303346
229	16		
230	13		
231	0		
232	20	490.5	11.56043405843051
233	0		
234	0		
235	48		
236	28		
237	50	7.182103610675039	18.245082081712777
238	30		
239	4	109.4	3.952071995200922
240	54		
241	15		
242	20	68.6	16.700671512799616
243	1	27.09278350515464	1.0000000000000002
244	3	7.203166226912929	2.99805840422897
245	0		
246	5	3.0737704918032787	4.794397087817758
247	118		
248	21	3.8966480446927374	12.330253332715994
249	0		
250	26		
251	53		
252	49	3.1194029850746268	17.71370102251332
253	26	5.038461538461538	13.209658810580342
254	40	8.97196261682243	17.501090094335087
255	91		
256	1	7.178571428571429	1.0000000000000002
257	65		
258	49	1472.0	20.933954549967474
259	28	37.90384615384615	14.558256584635334
260	38	5.756756756756757	16.23104294655483
261	25	747.0	14.375972933572541
262	43		
263	12	20.53846153846154	8.964901588174573
264	69		
265	12	3.18232044198895	8.089060966184935
266	17	2.5416666666666665	11.24192915394318
267	20	12.363636363636363	11.512662219092888
268	49		
269	18	3.0115163147792705	10.421296331815498
270	9	6.923076923076923	6.952193314360694
271	1	7.329113924050633	1.0000000000000002
272	20	2.821276595744681	12.496461742383
273	31		
274	17	7.592592592592593	11.547262911887069
275	10	2.3140243902439024	8.577292833213574
276	0		
277	284		
278	719		
279	466		
280	11	45.714285714285715	7.129148738043612
281	18	2.6749003984063746	10.467491197244387
282	52		
283	43		
284	32	4.872727272727273	16.655132376898507
285	608		
286	104	8.927855711422845	27.47884239119958
287	123	31.82608695652174	28.2085201072339
288	54		
289	63	652.0	26.60272998490861
290	13	5.424	10.298058492036635
291	39		
292	51		
293	4	2.0009225092250924	3.999999999999999
294	7	2.5357142857142856	6.160464684687408
295	208		
296	21	3.682556879739978	13.60464483925925
297	130		
298	216		
299	45	4.9246753246753245	17.605408236156332
300	10	2.2392857142857143	7.5530514621479945
301	19	2.713740458015267	9.824933816821831
302	24	13.730061349693251	13.372084485258576
303	8	7.881656804733728	7.43342929074036
304	81		
305	88		
306	53	10.288461538461538	19.198432053688677
307	24		
308	5	45.0	4.924924061470582
309	6	2.5622317596566524	5.649760369739395
310	76		
311	158	4.003868471953578	35.755024968481464
312	165		
313	956		
314	149		
315	21		
316	28	2.9146341463414633	15.002262320723004
317	32		
318	18	2.50398406374502	10.77928320298633
319	22		
320	58	3.933264887063655	22.27505923159054
321	67		
322	0		
323	29	5.840607210626186	15.15059650506754
324	22		
325	46		
326	110		
327	79		
328	16		
329	15	2.1625441696113072	9.033378932387528
330	20	3.1374045801526718	11.612998303760792
331	10	2.54320987654321	7.413243204233357
332	0		
333	16	2.9654178674351583	10.93945139912352
334	6	2.0296495956873315	5.444440539242507
335	80		
336	17	4.039956803455723	11.516536192589472
337	17	3.78099173553719	9.651032179985235
338	42		
339	2	2.5056818181818183	2.0
340	18		
341	43		
342	26		
343	59		
344	23	2.486146095717884	12.168057148075137
345	21		
346	21	7.444987775061125	15.34854347997322
347	25	3.6731707317073172	13.410602754568917
348	38		
349	29		
350	38		
351	429		
352	22		
353	2	8.903225806451612	1.9999948099561735
354	11	13.65625	7.646042045833432
355	34		
356	13		
357	85		
358	9	67.60714285714286	7.130117816288635
359	0		
360	1	3.6763005780346822	1.0000000000000002
361	2	4.005586592178771	2.0
362	55		
363	5	2.728125	4.739921022086777
364	31		
365	117		
366	1	7.967741935483871	1.0000000000000002
367	32		
368	10	3.390697674418605	7.891699100544071
369	27	6.482758620689655	15.524334729213544
370	43	548.0	21.412024458836044
371	1	4.5777777777777775	1.0000000000000002
372	25		
373	17		
374	110		
375	0		
376	0		
377	9	2.5849802371541504	7.834685944849798
378	3	2.0239234449760763	2.9881612171135306
379	12		
380	81		
381	4	4.802575107296137	3.9934184106514676
382	77		
383	148	917.0	65.85530424700046
384	13	3.5113636363636362	9.230319840875115
385	1	5.275167785234899	1.0000000000000007
386	8	8.692913385826772	6.935415651439242
387	159		
388	193		
389	30		
390	162		
391	164		
392	11	2.0025974025974027	7.0
393	78		
394	153		
395	227		
396	0		
397	15		
398	226		
399	677	534.75	176.54476340989774
400	4	3.01875	3.9773848687483007
401	106		
402	60	604.0	30.236840769992593
403	10	2.40625	7.369281720241993
404	12	3.0938628158844765	8.59505126357354
405	30		
406	20	2.7162162162162162	11.63098406243187
407	14	3.097297297297297	9.167140734196247
408	259		
409	162		
410	31		
411	88		
412	10	2.002079002079002	8.0
413	0		
414	23	6.595890410958904	13.804190048197576
415	0		
416	7	2.7807692307692307	5.318640098810971
417	29	3.8722466960352424	14.194730643660206
418	70	7.151351351351352	25.91066983909988
419	2	4.252293577981652	2.0
420	3	2.0012195121951217	3.0
421	27		
422	23	440.25	12.540132368339668
423	14	4.56071964017991	9.632342502671328
424	8	4.344827586206897	6.466385442664276
425	14	3.589981447124304	9.418951935316175
426	12	7.995	8.897866624208826
427	5	2.8823529411764706	4.674204096813875
428	60	5.131578947368421	23.97784310458394
429	89	2.0146341463414634	47.27749981061825
430	315	368.4	85.19664814831775
431	108		
432	16	4.651133501259446	10.223535033947472
433	13	2.0541310541310542	10.165330320166337
434	0		
435	10	2.1931597357170616	7.772635689967287
436	54		
437	89		
438	1	7.4	1.0000000000000002
439	12	2.2317629179331306	9.285366649313175
440	10	2.5953947368421053	7.647358038719368
441	3	2.5636363636363635	2.981775767496336
442	58		
443	4	9.6	3.99633257327602
444	5	46.2	4.83675322601004
445	28	2.4592074592074593	14.273695452927198
446	125		
447	37		
448	29		
449	0		
450	27	2.7648456057007125	13.85911384068925
451	7	21.22222222222222	5.642028478803383
452	82	1004.0	33.2282243114356
453	10	38.2	7.7230544685386935
454	48		
455	0		
456	41	188.0	19.482264720360824
457	207		
458	12	6.811475409836065	9.606598850504986
459	18		
460	0		
461	0		
462	103		
463	68		
464	432		
465	30		
466	45		
467	263		
468	9	2.625	7.565877078285145
469	27		
470	65		
471	62		
472	107		
473	15	9.466887417218542	10.248870080692928
474	0		
475	21		
476	5	3.895348837209302	4.796047557279245
477	103		
478	39	494.0	18.8137668363276
479	66		
480	0		
481	14	32.51162790697674	9.532824965796024
482	44	6.175	18.245411748823607
483	12	8.365384615384615	8.341242503709193
484	10	39.27272727272727	8.339547899275624
485	51		
486	60		
487	1	2.9311926605504586	1.0000000000000002
488	14	3.7216981132075473	9.289295890475
489	76		
490	0		
491	20	8.404761904761905	11.300456005456446
492	77		
493	5		
494	150	720.0	56.03025992625923
495	87		
496	5	5.837837837837838	4.765618870855657
497	7	32.204081632653065	6.359491436450879
498	26	2.7252155172413794	12.909796253941792
499	7		
500	32	4.237894736842105	15.00910919260013
501	14	2.2062904717853837	10.362872662717837
502	48		
503	60		
504	11	2.0126582278481013	7.547346133329574
505	19		
506	10	8.25	7.615163167092803
507	79		
508	0		
509	0		
510	24	2.992021276595745	13.13091733494169
511	15		
512	0		
513	37		
514	72	825.0	37.75074942235825
515	15	28.125	10.500067703413489
516	7	2.000878734622144	7.0
517	40		
518	174		
519	28		
520	6	14.008547008547009	5.82857205071571
521	25	2.5082706766917293	13.54749606721737
522	0		
523	143	1177.0	73.08174921642801
524	54		
525	6	13.91304347826087	5.406255741964609
526	63	1120.5	30.858690500525867
527	29		
528	25		
529	0		
530	2	2.0032894736842106	2.0
531	1	2.428756476683938	1.000000000000001
532	194		
533	9	38.4	7.336575917662982
534	47	2.964467005076142	19.056128062614448
535	2	3.3728813559322033	1.999972215267474
536	8		
537	53		
538	10	2.004878048780488	8.0
539	11		
540	9		
541	12	16.45945945945946	8.224612857513263
542	0		
543	2	2.7594654788418707	1.9999935604099166
544	90		
545	4	2.0016638935108153	3.999999999999999
546	4	73.875	3.941829119651939
547	23	2.554838709677419	12.801420867449947
548	0		
549	19	4.814814814814815	11.897453046449444
550	51		
551	2	4.001757469244288	1.9999999999999996
552	27	2.2722678458622867	16.207699755236362
553	124	1074.0	72.3520536290382
554	16	2.8636363636363638	10.143289399954353
555	22		
556	0		
557	8	10.56221198156682	6.593372236709887
558	18		
559	0		
560	25		
561	18	3.4226646248085757	11.257938055183656
562	9	2.822429906542056	7.215632528929773
563	14	9.89568345323741	9.393568368068664
564	39		
565	106		
566	42		
567	53		
568	23	2.317073170731707	13.784069049712754
569	426		
570	14		
571	5	69.25	4.997020699201876
572	60		
573	0		
574	0		
575	17	399.0	11.266382725842236
576	0		
577	15	2.287719298245614	9.116920971746872
578	6	43.13793103448276	5.346281823900526
579	1	2.9158878504672896	1.000000000000001
580	12	44.1063829787234	8.946023718653397
581	12	13.048387096774194	9.455270425550506
582	0		
583	19	2.0842776203966005	11.550025465796724
584	1	7.154450261780105	1.0000000000000009
585	47	866.0	23.79800102615004
586	5	40.827586206896555	4.941746293517758
587	53	705.75	25.77120126216737
588	11	2.37375	8.502869173422898
589	0		
590	11	87.5	8.778598938736131
591	10	22.227272727272727	8.04478819285151
592	40	4.753564154786151	15.71855497848142
593	26		
594	41	2.167883211678832	18.79080711885946
595	0		
596	35		
597	1126		
598	223		
599	321		
600	21	3.626865671641791	11.322202179102021
601	23		
602	7	4.454038997214485	5.878178361089837
603	21	6.1443569553805775	12.46041874557661
604	210		
605	34		
606	217	1645.5	104.08154724796374
607	20	2.964774951076321	11.108135654315216
608	3	28.15909090909091	2.990494114441296
609	1336		
610	54	3.8360655737704916	20.85672690846945
611	87		
612	1	5.932279909706546	1.0000000000000002
613	0		
614	78		
615	9	4.107142857142857	6.291950734562221
616	27		
617	48	7.231939163498099	15.480930731486264
618	33	3.289439374185137	15.286929322014734
619	20	1088.0	14.473698334290617
620	16	45.08	9.769639363517767
621	22	4.541984732824427	12.639038033227813
622	11	2.1669595782073814	7.793928838310439
623	14	2.4545454545454546	8.710845712931418
624	44		
625	36	34.625	18.469125491821295
626	5	2.115107913669065	4.578838125240916
627	33	4.587765957446808	16.44565496272968
628	51		
629	47		
630	26		
631	27	553.0	14.511662807772774
632	76		
633	9	6.875	7.5114719829369205
634	60	3.246043165467626	21.4802635250981
635	0		
636	4	2.6470588235294117	3.8597711723166355
637	0		
638	565		
639	84		
640	49		
641	29		
642	150	799.8	67.06085731745927
643	10	2.225242718446602	7.698283288473476
644	225		
645	24	3.401098901098901	14.411901288456402
646	15		
647	44	3.2095730918499354	19.055748182564606
648	21	6.892857142857143	14.267334254826023
649	38	8.62087912087912	22.299051738264893
650	10	2.965197215777262	6.991907048991374
651	0		
652	12	3.0386100386100385	9.793488498213819
653	8	3.489795918367347	6.8963497147322865
654	102		
655	3	2.341463414634146	2.9926004081568074
656	41		
657	21		
658	167		
659	61		
660	105		
661	86		
662	3	111.0	2.9841290187664153
663	15	3.5478260869565217	9.393419132548798
664	11	38.04	7.823602241060231
665	15		
666	22	3.358942065491184	13.703659567260962
667	27		
668	19	3.774757281553398	12.1566695921141
669	15	5.922330097087379	9.946492337502361
670	34		
671	39		
672	23		
673	38	2.891461649782923	17.060572731222496
674	21	4.588532883642496	11.638172194575251
675	1	3.6371681415929205	1.0000000000000002
676	2	2.0011600928074245	1.9999999999999993
677	133		
678	14		
679	51	3.0	21.35326876289679
680	13	3.906474820143885	9.354490278537279
681	35		
682	23		
683	77		
684	38		
685	6		
686	0		
687	66	20.49700598802395	23.414632379590465
688	11	2.091190108191654	8.062510311727959
689	26		
690	0		
691	30		
692	173		
693	19	7.961538461538462	11.516861888519765
694	50	306.3	19.30254981506778
695	1	6.6	1.0000000000000002
696	44	11.23076923076923	19.330648770713957
697	2	7.005405405405406	2.0
698	24	40.03448275862069	18.066689957075507
699	8	2.10762331838565	7.412990816458192
700	0		
701	37	1109.0	19.792377732089683
702	101		
703	3	4.035211267605634	2.997802180285705
704	0		
705	17		
706	5	12.525345622119815	4.7983870017953185
707	5		
708	11	4.491682070240295	8.670982720840525
709	0		
710	22		
711	40	834.75	22.641842969672965
712	24		
713	91		
714	69		
715	36		
716	15	5.9609375	10.363786869635849
717	25	3.1490445859872613	13.800363812153854
718	13	2.2475247524752477	8.78709377339715
719	19	3.6176470588235294	13.377059434081374
720	18		
721	27	2.497716894977169	15.33521384386717
722	5		
723	141		
724	14	4.855491329479769	10.006671048688695
725	67	870.0	39.268088397629214
726	48		
727	39	10.488888888888889	18.80796103026835
728	85		
729	27	24.692307692307693	18.20491163531625
730	27		
731	10	8.181818181818182	7.423295279833803
732	116	968.25	38.548109112773275
733	3	5.723926380368098	2.993625328430399
734	5	6.160493827160494	4.854457614167395
735	73	831.0	40.15534543786387
736	44		
737	81		
738	16		
739	8	4.630434782608695	6.452949980659402
740	169		
741	22		
742	203	1558.0	83.13803980884474
743	52		
744	607		
745	61	2.4540337711069418	20.34732151488036
746	161	1159.0	60.26471794817162
747	76		
748	15	2.661290322580645	9.609881312847534
749	10	23.64	8.436856135813295
750	2	15.0	1.9999859791185817
751	115		
752	14		
753	150		
754	4	21.341772151898734	3.9519077035845327
755	5	3.803921568627451	4.74662297504542
756	125	1674.0	64.16873589767411
757	77	7.820121951219512	30.05808389723893
758	11	3.448951048951049	9.413253684962852
759	27	2.248587570621469	16.105792260594804
760	9		
761	65	1213.0	30.610119492929556
762	212		
763	76		
764	19	26.64179104477612	11.535718564490457
765	182		
766	26	49.92	18.220496735937626
767	3	3.1839622641509435	2.9829909955529446
768	105		
769	398		
770	82	696.0	29.711117739472655
771	2020		
772	32		
773	29	2.165764546684709	17.047643748191923
774	43		
775	75		
776	55		
777	3	2.491304347826087	3.0000000000000004
778	92		
779	66		
780	41		
781	14	2.5851063829787235	10.075103368648326
782	23	3.2321792260692463	12.603393024172506
783	1452		
784	88		
785	25		
786	0		
787	51	2.0948970456580125	21.467954964277457
788	70		
789	62	466.5	27.575745422658446
790	16	4.878787878787879	9.890617454686263
791	29		
792	88		
793	150		
794	207		
795	23		
796	28	32.0625	17.26376817039153
797	7	5.4866310160427805	6.080519760679295
798	8	17.847457627118644	6.322475695377945
799	10	4.718446601941747	7.26693993914092
800	49		
801	45		
802	28		
803	325		
804	27	2.6324786324786325	13.25774605585463
805	24		
