	count	F	f_count	f_perc	fpi
0	0	0	0		
1	0	0	0		
2	4	1	3	75.0	2.584962500721156
3	0	0	0		
4	5	1	2	40.0	0.4150374992788437
5	0	0	0		
6	0	0	0		
7	5	0	2	40.0	0.4150374992788437
8	0	0	0		
9	2	0	1	50.0	1.0
10	0	0	0		
11	21	0	7	33.33333333333333	0.0
12	16	2	10	62.5	1.736965594166206
13	70	1	37	52.85714285714286	1.1650592462704963
14	130	1	73	56.15384615384615	1.3569345447152754
15	0	0	0		
16	558	1	332	59.49820788530465	1.5548604689317371
17	194	1	103	53.09278350515464	1.1787058869845222
18	0	0	0		
19	572	1	322	56.29370629370629	1.36513259345253
20	194	1	106	54.63917525773196	1.268488835925902
21	4	1	2	50.0	1.0
22	341	1	222	65.10263929618768	1.8995981030421625
23	429	1	258	60.13986013986013	1.5933747405373562
24	86	1	40	46.51162790697674	0.7983661388303493
25	106	1	56	52.83018867924528	1.1634987322828796
26	1	1	1	100.0	1.0
27	367	1	208	56.675749318801095	1.3875567628567367
28	27	2	12	44.44444444444444	0.6780719051126377
29	0	0	0		
30	77	1	35	45.45454545454545	0.7369655941662062
31	645	1	301	46.666666666666664	0.8073549220576041
32	501	1	333	66.46706586826348	1.9870609442925018
33	0	0	0		
34	1691	1	942	55.706682436428146	1.330761341154032
35	1693	1	988	58.3579444772593	1.4868877842985218
36	799	1	482	60.32540675844806	1.6045503060905544
37	659	1	417	63.277693474962064	1.785040336170069
38	2375	1	1148	48.33684210526316	0.9039873930127827
39	1	0	1	100.0	1.0
40	0	0	0		
41	17	0	7	41.17647058823529	0.48542682717024166
42	1947	1	1115	57.26759116589625	1.422388276666575
43	9596	1	4507	46.967486452688625	0.8247852587381606
44	1	1	1	100.0	1.0
45	567	1	355	62.61022927689594	1.7437547598288452
46	111	1	49	44.14414414414414	0.660513533728333
47	590	1	365	61.86440677966102	1.6979714625503426
48	420	1	265	63.095238095238095	1.773724144176324
49	0	0	0		
50	223	1	129	57.847533632286996	1.4566384037456168
51	138	1	80	57.971014492753625	1.4639470997597903
52	1382	1	796	57.59768451519537	1.441867766121401
53	54	1	21	38.88888888888889	0.3479233034203068
54	181	1	105	58.011049723756905	1.4663180042225372
55	339	0	156	46.017699115044245	0.7697023805782057
56	849	1	444	52.29681978798587	1.1326377685781188
57	3734	1	2223	59.534011783610076	1.557004287862161
58	1285	1	792	61.63424124513619	1.683912783701698
59	668	1	372	55.688622754491014	1.3297054454790818
60	224	1	133	59.375	1.5474877953024933
61	407	1	260	63.882063882063875	1.8226954681920902
62	253	1	134	52.96442687747036	1.1712714271498288
63	4	1	4	100.0	3.0
64	1747	1	1021	58.44304522037779	1.4919414128820507
65	0	0	0		
66	565	1	345	61.06194690265486	1.6490928381408718
67	0	0	0		
68	0	0	0		
69	397	1	206	51.88916876574308	1.1090716991474696
70	436	1	251	57.56880733944955	1.4401620934344597
71	142	1	83	58.45070422535211	1.4923963819850836
72	1596	1	1039	65.1002506265664	1.89944642156418
73	1276	1	735	57.60188087774295	1.4421156558969115
74	613	1	363	59.216965742251226	1.5380414533336637
75	122	1	70	57.377049180327866	1.4288432988038744
76	375	1	204	54.400000000000006	1.2545728270855978
77	206	1	110	53.398058252427184	1.1963972128035034
78	947	1	604	63.78035902851109	1.8163399731522665
79	4527	1	2351	51.93284736028275	1.1115959824026818
80	0	0	0		
81	8730	1	3657	41.89003436426117	0.5278214662102287
82	177	1	104	58.75706214689266	1.5106151592610748
83	468	1	269	57.47863247863248	1.4348377420129754
84	603	1	351	58.2089552238806	1.478047296804644
85	469	1	251	53.5181236673774	1.2033592291738457
86	252	1	138	54.761904761904766	1.2756344426134274
87	413	1	192	46.48910411622276	0.7970599413297247
