	count	period	signal
0	0		
1	0		
2	4		
3	0		
4	6	5.849557522123894	5.661339924231542
5	0		
6	0		
7	6	3.4437869822485205	5.289940422193938
8	1	4.0137931034482754	1.0
9	2	11.045454545454545	1.9999580420027967
10	1	4.685714285714286	1.0000000000000002
11	21		
12	20		
13	74		
14	140		
15	0		
16	564		
17	198		
18	0		
19	576		
20	209		
21	5		
22	346		
23	452		
24	94		
25	106		
26	2	23.08695652173913	1.999964864451751
27	368		
28	28	19.24137931034483	14.98740563167694
29	1	2.2270742358078603	1.0000000000000007
30	83		
31	657		
32	502		
33	0		
34	1700		
35	1731		
36	833		
37	683		
38	2613	340.8	1049.0315853794348
39	1	4.0	1.0000000000000002
40	1	2.4705882352941178	1.0000000000000007
41	17		
42	1994		
43	9780		
44	1	2.0708955223880596	1.0000000000000004
45	580		
46	116		
47	591		
48	429		
49	0		
50	226	621.0	78.67729338863518
51	145		
52	1446		
53	55		
54	187	3.0	68.77081609036307
55	646		
56	921		
57	3888	3.0	1402.2458073603188
58	1296	1127.25	596.4894512160914
59	731		
60	228		
61	449	3.0	135.9925913745243
62	256		
63	9	2.0025974025974027	9.0
64	1756	1199.0	734.6450757853471
65	0		
66	608	3.0	194.09228187981665
67	0		
68	0		
69	413		
70	446		
71	144		
72	1667		
73	1392	462.0	562.5893248548598
74	614	3.0	213.66580237840287
75	131		
76	393		
77	214		
78	989		
79	4658		
80	0		
81	9904		
82	179		
83	468		
84	617	3.0	203.9451856979028
85	479		
86	255		
87	423		
88	347		
89	1029		
90	504		
91	221		
92	154		
93	2	2.0381679389312977	1.9999652588596264
94	2	4.010869565217392	2.0000000000000004
95	4	2.6654676258992804	3.966532765994035
96	146		
97	73	3.0	27.526511750441745
98	99		
99	5	3.372670807453416	4.422947935534733
100	71		
101	217		
102	32		
103	0		
104	810		
105	2	7.25	1.999963640074653
106	10	4.483240223463687	8.369673332563819
107	2	3.507042253521127	2.0
108	0		
109	0		
110	2	2.002463054187192	2.0
111	12		
112	1	13.75	1.0000000000000002
113	1	2.004	1.0
114	18	3.858173076923077	10.177053465754923
115	13	201.85714285714286	9.978261003142443
116	1	3.409090909090909	1.0000000000000004
117	45	645.0	29.691295213107367
118	0		
119	0		
120	0		
121	3	2.003731343283582	2.9999999999999996
122	0		
123	1	6.035714285714286	1.0000000000000002
124	0		
125	274		
126	257		
127	1092		
128	276	1106.0	89.69257290507542
129	1237	3.0	425.31593749025996
130	232		
131	226	3.0	77.21834034345603
132	7	2.3777777777777778	6.351539341778409
133	0		
134	255		
135	22	2.057142857142857	13.078935540839876
136	1984		
137	3	5.257731958762887	2.9841228954663253
138	105		
139	7	2.3217391304347825	6.263060636080793
140	1040	288.0	409.86888587939086
141	3129		
142	104		
143	1026	489.0	540.3812148225888
144	230		
145	138	3.0	46.83690451357807
146	283		
147	1670		
148	1349	3.0	585.489221699482
149	1586		
150	440	826.0	196.4249088945542
151	90		
152	93		
153	1777		
154	286		
155	1445	1177.5	585.7472839269652
156	312		
157	0		
158	2132		
159	208		
160	133		
161	1	2.00390625	1.0
162	1185	268.0	689.1814228945165
163	86		
164	648		
165	1		
166	3	34.8	2.979044836391848
167	332		
168	115		
169	237		
170	467	3.0	147.51148397893377
171	501		
172	2	2.1328125	1.9999667718977454
173	143		
174	359	3.0	122.7914911437973
175	1	2.0208333333333335	1.0000000000000002
176	812		
177	422	3.0	146.24539673369154
178	289		
179	200	261.0	119.37615865899741
180	1250		
181	389		
182	276		
183	184		
184	956		
185	1	2.537444933920705	1.0000000000000002
186	2661		
187	1677		
188	1180		
189	1	5.282051282051282	1.0000000000000007
190	2	3.6906474820143886	1.9999623505652022
191	3284		
192	722		
193	212		
194	0		
195	4	11.607142857142858	3.979490020091005
196	590		
197	1075		
198	524		
199	63		
200	1646		
201	217		
202	709		
203	279		
204	388		
205	630		
206	943		
207	416		
208	990	3.0	349.11023260639814
209	460		
210	358		
211	43		
212	107		
213	928		
214	5986		
215	480		
216	150	3.0	64.32424177619002
217	2329		
218	474		
219	2428		
220	392		
221	368		
222	65		
223	209		
224	1151	1647.0	665.3859311661114
225	481	3.0	182.71244550622643
226	89		
227	611	962.0	249.37034020322443
228	127		
229	0		
230	564		
231	454		
232	610		
