	count	period	signal
0	2285		
1	61	171.0	58.62484492419406
2	529		
3	2356		
4	605	430.0	312.66330403979606
5	1300		
6	211		
7	410		
8	468	202.66666666666666	150.61084426327628
9	143		
10	1040		
11	1809		
12	2076		
13	5947		
14	110	647.0	31.145018919068267
15	5676		
16	2	3.0545454545454547	1.9999859791185812
17	88		
18	3031		
19	358		
20	564		
21	128	367.0	59.05845011666221
22	1	2.4776119402985075	1.0000000000000004
23	129	309.0	36.93993527213928
24	93		
25	361		
26	154		
27	3363		
28	231	2.3062098501070665	62.16177791289135
29	65		
30	23	9.0	13.204682394324097
31	459		
32	1138		
33	451		
34	40		
35	480	391.0	188.5706480123829
36	592		
37	4452		
38	297		
39	426		
40	312		
41	3706		
42	83		
43	916		
44	207		
45	554		
46	728	881.0	233.38140943277992
47	499		
48	139		
49	515		
50	1480		
51	201		
52	2539		
53	495		
54	761	329.0	197.147718784641
55	269	285.75	89.77755227745205
56	32		
57	2096	1368.0	862.853583051091
58	2428		
59	425		
60	142		
61	49	10.6651376146789	20.329956373532216
62	521	360.3333333333333	138.87492348436206
63	765	189.0	219.5436863925428
64	261		
65	329		
66	182		
67	3533		
68	340		
69	56		
70	8	7.395953757225434	7.2958708271038795
71	415		
72	347		
73	102	2.748730964467005	47.30297597652434
74	329		
75	122		
76	118		
77	1	2.2788461538461537	1.0000000000000007
78	111		
79	980		
80	140		
81	733	784.0	258.79260652203754
82	361		
83	166	11.03448275862069	42.35036444144597
84	865	673.0	330.40340106841103
85	6680		
86	317	82.28571428571429	100.03807616633941
87	256	360.5	68.80271214045028
88	2871		
89	264		
90	517		
91	675		
92	869		
93	705		
94	494		
95	327		
96	81	45.6	28.12051027702982
97	1855		
98	1398		
99	483		
100	335		
101	3916		
102	703	577.0	304.71431195013287
103	4264		
104	1475		
105	199		
106	408		
107	162		
108	2	2.0009881422924902	2.0
109	481		
110	215	531.0	115.1984523552789
111	339		
112	162	31.8	50.80426347129065
113	46	3.0217391304347827	18.25120394564543
114	949		
115	16	5.232	9.739534321452908
116	796		
117	67	2.161417322834646	39.69466749140759
118	507	412.5	209.8257652888198
119	424		
120	5355		
121	110		
122	294		
123	4387		
124	6409		
125	2879		
126	92		
127	299	675.0	113.05439844809791
128	178		
129	767		
130	4	6.315789473684211	3.990394841119396
131	920		
132	524		
133	894		
134	4077		
135	1012		
136	113		
137	58		
138	1703		
139	412		
140	924	251.57142857142858	354.88249987584294
141	2201		
142	541		
143	621		
144	4230	651.0	1365.968492440041
145	2098		
146	12	43.08	8.969466254787688
147	10	3.1088082901554404	7.2851414342839655
148	404		
149	2687	330.0	1553.6854126011463
150	1342	528.0	522.0738457572129
151	422		
152	722		
153	703		
154	7205		
155	7960		
156	8	13.209183673469388	7.450851470072653
157	404	525.75	128.59379039087284
158	168		
159	86		
160	276		
161	4430		
162	1527		
163	39		
164	787	347.25	210.92986863490168
165	132		
166	387		
167	1028		
168	828		
169	421		
170	141		
171	821		
172	437		
173	922		
174	3922		
175	183		
176	595		
177	144		
178	0		
179	14		
180	0		
181	75		
182	686		
183	290		
184	70		
185	1218		
186	1365		
187	839		
188	3	3.5205882352941176	2.99808675671388
189	58		
190	179		
191	127	303.0	42.58513231385702
192	3	4.529556650246305	2.99624604932515
193	12038		
194	257		
195	416		
196	26	2.2334384858044163	12.719718547581369
197	2	4.85	1.9999927030721534
198	202	454.0	82.62360621378303
199	291		
200	48		
201	2375		
202	59		
203	2799		
204	1042		
205	391		
206	423		
207	1	13.333333333333334	1.0000000000000002
208	882		
209	207		
210	137		
211	57	4.846153846153846	21.629484599255907
212	334		
213	1753	195.0	848.5788228622224
214	3449		
215	31		
216	603	1277.0	198.98375168211072
217	62	3.792452830188679	22.800223547257392
218	1145		
219	657	512.0	328.00332230740366
220	556		
221	4882	1473.75	1517.7424794039846
222	1684		
223	780		
224	595		
225	3495		
226	147		
227	795		
228	939		
229	178		
230	328		
231	0		
232	480	280.2857142857143	187.83343345868005
233	17		
234	6	16.471153846153847	5.737898265649764
235	829		
236	2337		
237	651	1143.75	263.0845448605937
238	151		
239	65		
240	804		
241	313		
242	368		
243	4		
244	76	2.3863636363636362	25.50841745104592
245	0		
246	25	46.875	10.857651616172117
247	1068		
248	478		
249	10	4.634042553191489	7.6712374095774125
250	283		
251	880		
252	329	209.0	99.75928718959459
253	307		
254	1003		
255	1482	418.0	408.91645048952324
256	46		
257	4442		
258	1047		
259	630	657.0	330.05779813533
260	1082	639.0	507.67329703329835
261	356	747.0	164.9784618090802
262	731		
263	147		
264	1009		
265	456		
266	344		
267	957		
268	787		
269	230		
270	234	34.285714285714285	73.67592070670958
271	23		
272	589		
273	231		
274	293		
275	2	2.617241379310345	1.9999957112727371
