	count	F	f_count	f_perc	fpi
0	99	2	41	41.41414141414141	0.49957100949051153
1	0	0	0		
2	195	1	73	37.43589743589744	0.25908722131713097
3	278	1	106	38.1294964028777	0.3016556998611012
4	97	1	39	40.20618556701031	0.4274212237346763
5	77	2	29	37.66233766233766	0.27301849440641585
6	17	0	8	47.05882352941176	0.8300749985576875
7	63	1	29	46.03174603174603	0.7705181538772327
8	96	0	35	36.45833333333333	0.19854567938208012
9	18	2	8	44.44444444444444	0.6780719051126377
10	86	0	35	40.69767441860465	0.4568576749734709
11	245	1	89	36.3265306122449	0.19033121210414936
12	119	0	54	45.378151260504204	0.7325196891350141
13	2468	2	890	36.06158833063209	0.1737800358403015
14	21	1	8	38.095238095238095	0.29956028185890793
15	1373	1	468	34.08594319009468	0.04859073761283672
16	1	1	1	100.0	1.0
17	1	0	1	100.0	1.0
18	250	0	92	36.8	0.21978120787990993
19	73	2	33	45.20547945205479	0.722466024471091
20	65	0	27	41.53846153846154	0.506959988719883
21	21	2	11	52.38095238095239	1.1375035237499351
22	0	0	0		
23	21	0	8	38.095238095238095	0.29956028185890793
24	8	1	5	62.5	1.736965594166206
25	48	1	21	43.75	0.6374299206152918
26	15	1	8	53.333333333333336	1.1926450779423958
27	573	0	216	37.696335078534034	0.27510723813436877
28	30	1	14	46.666666666666664	0.8073549220576041
29	9	1	5	55.55555555555556	1.3219280948873624
30	2	0	1	50.0	1.0
31	88	1	33	37.5	0.2630344058337938
32	94	0	34	36.17021276595745	0.18057224564182084
33	151	2	60	39.735099337748345	0.3990959554098223
34	13	0	8	61.53846153846154	1.6780719051126378
35	20	1	9	45.0	0.7104933828050152
36	32	2	13	40.625	0.4525122046975067
37	434	1	148	34.10138248847927	0.049582028850560414
38	32	1	11	34.375	0.06711419585853705
39	22	0	12	54.54545454545454	1.263034405833794
40	23	0	11	47.82608695652174	0.874469117916141
41	636	2	238	37.42138364779874	0.2581931427642948
42	10	0	4	40.0	0.4150374992788437
43	99	1	38	38.38383838383838	0.3171901758806993
44	20	1	11	55.00000000000001	1.2895066171949852
45	52	0	23	44.230769230769226	0.6655809609294407
46	26	0	12	46.15384615384615	0.777607578663552
47	66	1	29	43.93939393939394	0.6485276294986223
48	12	1	5	41.66666666666667	0.5145731728297582
49	256	0	92	35.9375	0.16600995143892933
50	204	0	79	38.72549019607843	0.3379964635150159
51	3	1	3	100.0	2.584962500721156
52	368	2	128	34.78260869565217	0.09310940439148147
53	66	1	23	34.84848484848485	0.09729720135491479
54	69	2	26	37.68115942028986	0.27417496343899417
55	22	2	10	45.45454545454545	0.7369655941662062
56	2	2	2	100.0	2.0
57	523	0	181	34.608030592734224	0.08199337219730765
58	240	1	97	40.416666666666664	0.4400415054087383
59	41	2	16	39.02439024390244	0.35614381022527536
60	13	2	8	61.53846153846154	1.6780719051126378
61	5	0	3	60.0	1.584962500721156
62	31	1	13	41.935483870967744	0.5305147166987798
63	75	0	32	42.66666666666667	0.5737352452979021
64	32	1	13	40.625	0.4525122046975067
65	37	1	16	43.24324324324324	0.6076825772212396
66	40	2	20	50.0	1.0
67	382	2	132	34.55497382198953	0.07860983469636647
68	17	2	11	64.70588235294117	1.874469117916141
69	9	1	7	77.77777777777779	2.807354922057604
70	0	0	0		
71	63	0	23	36.507936507936506	0.20163386116965043
72	272	0	97	35.661764705882355	0.14870173035479883
73	19	1	8	42.10526315789473	0.5405683813627027
74	24	2	12	50.0	1.0
